stop_id,stop_name,stop_lat,stop_lon,muni
5703,Kensington / Diefenbaker,52.136862,-106.759892,Saskatoon
4174,Superstore,52.132195,-106.723969,Saskatoon
4175,Confederation / Massey,52.139929,-106.726156,Saskatoon
4176,Confederation / Massey,52.139198,-106.726543,Saskatoon
4177,Confederation / Milton,52.136371,-106.725859,Saskatoon
4172,8th Street / Arlington,52.114925,-106.61142,Saskatoon
4178,Confederation / Confederation,52.135421,-106.725866,Saskatoon
4179,Confederation / Laurier,52.133824,-106.724649,Saskatoon
5818,Arlington / 2300 Easthill,52.095001,-106.611545,Saskatoon
5819,Arlington / 1700 East Heights,52.09742,-106.609721,Saskatoon
5810,Wilson / MacDermid,52.094716,-106.64195,Saskatoon
5811,Wilson / MacLean,52.093794,-106.63849,Saskatoon
5812,Wilson / Riel,52.093331,-106.629305,Saskatoon
5813,Wilson / Preston,52.093319,-106.623188,Saskatoon
5814,Arlington / Preston,52.094109,-106.621641,Saskatoon
5815,Arlington / 2700 Eastview,52.094107,-106.617848,Saskatoon
5816,2400 Eastview / 2500 Eastview,52.091977,-106.612871,Saskatoon
5817,2300 Easthill / 2000 Easthill,52.093706,-106.610664,Saskatoon
Lawson,Lawson Hub,52.168402,-106.638461,Saskatoon
4500,SaskTel Centre,52.189718,-106.679793,Saskatoon
5450,Forrester / Peeling,52.121653,-106.734767,Saskatoon
5452,Pawlychenko / Slimmon,52.100593,-106.559367,Saskatoon
3341,8th Street / Louise,52.114642,-106.630396,Saskatoon
5454,Arlington / Louise,52.10038,-106.6101,Saskatoon
3344,8th Street / McPherson,52.114756,-106.668153,Saskatoon
3799,Mountbatten / Haida,52.107898,-106.735276,Saskatoon
3798,Mountbatten / Lancaster,52.108745,-106.724609,Saskatoon
3795,Moss / Elim Lodge,52.113168,-106.593752,Saskatoon
3794,Moss / Parkdale,52.111669,-106.593754,Saskatoon
3796,Moss / 8th Street,52.113662,-106.59404,Saskatoon
3790,Nemeiben / Emmeline,52.098536,-106.573161,Saskatoon
3793,Circle / Venture,52.157855,-106.653821,Saskatoon
5380,Quebec / 33rd Street,52.144309,-106.663235,Saskatoon
5381,Quebec / 36th,52.148735,-106.663234,Saskatoon
5382,Quebec / 40th Street,52.154322,-106.663497,Saskatoon
5383,Fletcher / Schuyler,52.111459,-106.703492,Saskatoon
5384,Dudley / McLeod,52.11118,-106.712244,Saskatoon
5387,Kingsmere / Wollaston,52.093431,-106.588155,Saskatoon
5388,Dudley / Schuyler,52.112524,-106.710072,Saskatoon
5389,Dudley / McLeod,52.110512,-106.7124,Saskatoon
3249,36th Street / Avenue G,52.148457,-106.678687,Saskatoon
3248,36th Street / Avenue G,52.148582,-106.679514,Saskatoon
3243,Slimmon / Slimmon Place,52.099117,-106.562223,Saskatoon
3242,33rd Street / Northumberland,52.143829,-106.713667,Saskatoon
3241,33rd Street / Idylwyld,52.143932,-106.671023,Saskatoon
3240,33rd Street / Howell,52.143948,-106.693069,Saskatoon
3247,36th Street / Avenue E,52.148428,-106.675185,Saskatoon
3245,Nemeiben / Anglin,52.098535,-106.57817,Saskatoon
3244,Slimmon / Herold,52.09854,-106.567592,Saskatoon
5498,Kenderdine / Perehudoff,52.145496,-106.574946,Saskatoon
3309,7th / King Street,52.138052,-106.65202,Saskatoon
3306,7th Avenue / Duke,52.140796,-106.652258,Saskatoon
3307,Konihowski / Pezer Cr 100 Block,52.159112,-106.590665,Saskatoon
3304,7th Avenue / Duchess,52.142322,-106.652249,Saskatoon
3305,7th / Duke Street,52.141295,-106.652013,Saskatoon
3302,7th Avenue / 33rd Street,52.144064,-106.652211,Saskatoon
5491,Evergreen / Manek,52.170823,-106.564908,Saskatoon
3300,Miners / 60th Street,52.186947,-106.657802,Saskatoon
3301,7th / 33rd Street,52.144171,-106.652007,Saskatoon
4362,Confederation / CT gasbar,52.130987,-106.722744,Saskatoon
3018,115th Street / Kenderdine,52.143701,-106.574385,Saskatoon
3019,115th Street / Rayner,52.143766,-106.600883,Saskatoon
3013,115th Street / Egbert,52.14378,-106.603513,Saskatoon
3010,Central / 115th Street,52.143887,-106.599476,Saskatoon
3011,115th Street / Central,52.143761,-106.598379,Saskatoon
3017,22nd Street / Avenue M,52.129395,-106.689236,Saskatoon
3015,115th Street / Innes Court,52.143896,-106.586028,Saskatoon
4189,Cumberland / Garrison,52.120175,-106.634546,Saskatoon
4188,Cumberland / Colony,52.124175,-106.634582,Saskatoon
4181,Cumberland / 3rd Street,52.11049,-106.635182,Saskatoon
4180,Cumberland / 12th Street,52.119518,-106.634798,Saskatoon
4183,Cumberland / 5th Street,52.111803,-106.63517,Saskatoon
4182,Cumberland / 3rd Street,52.109999,-106.635443,Saskatoon
4185,Cumberland / 8th Street,52.114347,-106.635419,Saskatoon
4184,Cumberland / 5th Street,52.111368,-106.635433,Saskatoon
4187,Cumberland / Colony,52.123577,-106.634809,Saskatoon
4186,Cumberland / 8th Street,52.115235,-106.63516,Saskatoon
5663,19th Street / 1st Avenue,52.124536,-106.668652,Saskatoon
5662,Hart / crosswalk,52.126694,-106.741687,Saskatoon
5661,Hart / Bowlt,52.126546,-106.748535,Saskatoon
5660,Hart / Shillington,52.125402,-106.755093,Saskatoon
5667,Gordon / Baillie,52.083894,-106.633658,Saskatoon
4349,7th Street / Conn,52.113079,-106.614225,Saskatoon
